公廁編號,公廁名稱,地址或地點描述,主管機關,備註說明,管理單位名稱,管理單位聯絡電話,建檔日期,啟用日期,緯度,經度,原始公廁級別,最新公廁級別,建檔狀態,建檔類別,公廁類別,縣市代碼,鄉鎮代碼,村里代碼,縣市名稱,鄉鎮名稱,村里名稱,上傳圖片,異動日期
1001001007-T-00026,安東國小東大樓1F廁所,嘉義縣太保市崙頂里1號,教育部,,安東國小,05-3714068,2015/3/1 下午 11:54:00,2015/3/1 下午 11:57:00,23.45839321,120.3084235,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001007,嘉義縣,太保市,崙頂里,否,2015/3/1 下午 11:57:00
1001001007-T-00027,安東國小東大樓2F廁所,嘉義縣太保市崙頂里1號,教育部,,安東國小,05-3714068,2015/3/1 下午 11:56:00,2015/3/1 下午 11:57:00,23.45831268,120.308402,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001007,嘉義縣,太保市,崙頂里,否,2015/3/1 下午 11:57:00
1001001008-T-00001,永慶高中行政大樓1F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 03:05:00,2014/12/2 下午 03:23:00,23.46530127,120.2948341,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 03:23:00
1001001008-T-00002,永慶高中行政大樓2F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:41:00,2014/12/2 下午 04:41:00,23.46282117,120.2909288,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:41:00
1001001008-T-00003,永慶高中C棟1F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:41:00,2014/12/2 下午 04:41:00,23.4627818,120.2910147,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:41:00
1001001008-T-00004,永慶高中C棟2F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:42:00,2014/12/2 下午 04:42:00,23.46263221,120.290843,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:41:00
1001001008-T-00005,永慶高中C棟3F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:43:00,2014/12/2 下午 04:43:00,23.46260859,120.2908001,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:43:00
1001001008-T-00006,永慶高中C棟4F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:43:00,2014/12/2 下午 04:43:00,23.46245112,120.2908001,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:43:00
1001001008-T-00007,永慶高中E棟1F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:44:00,2014/12/2 下午 04:44:00,23.46272669,120.290843,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:44:00
1001001008-T-00008,永慶高中E棟2F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:44:00,2014/12/2 下午 04:44:00,23.46268732,120.2910147,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:44:00
1001001008-T-00009,永慶高中E棟3F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:44:00,2014/12/2 下午 04:44:00,23.46264795,120.2908859,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:44:00
1001001008-T-00010,永慶高中E棟4F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:44:00,2014/12/2 下午 04:44:00,23.46264795,120.2908859,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:44:00
1001001008-T-00011,永慶高中F棟1F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:51:00,2014/12/2 下午 04:51:00,23.46538,120.2957783,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:50:00
1001001008-T-00012,永慶高中F棟2F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:51:00,2014/12/2 下午 04:51:00,23.46555321,120.2956495,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:51:00
1001001008-T-00013,永慶高中F棟3F,嘉義縣太保市信義二路1號,教育部,,永慶高中,05-3627226,2014/12/2 下午 04:51:00,2014/12/2 下午 04:51:00,23.46559258,120.2955637,特優級,優等級,啟用,公廁,各級機關學校,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2014/12/2 下午 04:51:00
1001001008-V-00001,故宮南院演講廳旁男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:11:00,2016/6/15 下午 03:11:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:11:00
1001001008-V-00002,故宮南院演講廳旁女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:13:00,2016/6/15 下午 03:13:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:13:00
1001001008-V-00003,故宮南院演講廳旁身障廁所,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:15:00,2016/6/15 下午 03:15:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:15:00
1001001008-V-00004,故宮南院兒童創意館男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:17:00,2016/6/15 下午 03:17:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:17:00
1001001008-V-00005,故宮南院兒童創意館女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:18:00,2016/6/15 下午 03:18:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:18:00
1001001008-V-00006,故宮南院1F展示廳男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:28:00,2016/6/15 下午 03:28:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:29:00
1001001008-V-00007,故宮南院1F展示廳女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:30:00,2016/6/15 下午 03:30:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:30:00
1001001008-V-00008,故宮南院1F展示廳身障廁所,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:31:00,2016/6/15 下午 03:31:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:31:00
1001001008-V-00009,故宮南院2F展示廳男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:33:00,2016/6/15 下午 03:33:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:33:00
1001001008-V-00010,故宮南院2F展示廳女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:34:00,2016/6/15 下午 03:34:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:34:00
1001001008-V-00011,故宮南院2F展示廳身障廁所,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:36:00,2016/6/15 下午 03:36:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:36:00
1001001008-V-00012,故宮南院3F展示廳男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:37:00,2016/6/15 下午 03:37:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:37:00
1001001008-V-00013,故宮南院3F展示廳女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:39:00,2016/6/15 下午 03:39:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:39:00
1001001008-V-00014,故宮南院3F展示廳身障廁所,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:40:00,2016/6/15 下午 03:40:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:40:00
1001001008-V-00015,故宮南院戶外西側男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:43:00,2016/6/15 下午 03:43:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:43:00
1001001008-V-00016,故宮南院戶外西側女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:44:00,2016/6/15 下午 03:44:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:44:00
1001001008-V-00017,故宮南院戶外北側男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:46:00,2016/6/15 下午 03:46:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:46:00
1001001008-V-00018,故宮南院戶外北側女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:47:00,2016/6/15 下午 03:47:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:47:00
1001001008-V-00019,故宮南院戶外東側男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:49:00,2016/6/15 下午 03:49:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:49:00
1001001008-V-00020,故宮南院戶外東側女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:50:00,2016/6/15 下午 03:50:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:50:00
1001001008-V-00021,故宮南院遊客中心男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:51:00,2016/6/15 下午 03:51:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:51:00
1001001008-V-00022,故宮南院遊客中心女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:53:00,2016/6/15 下午 03:53:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:53:00
1001001008-V-00023,故宮南院戶外西南側男廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:54:00,2016/6/15 下午 03:54:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:54:00
1001001008-V-00024,故宮南院戶外西南側女廁,嘉義縣太保市故宮大道888號,國立故宮博物院,,故宮南院,05-3620555,2016/6/15 下午 03:55:00,2016/6/15 下午 03:55:00,23.474262,120.293073,特優級,特優級,啟用,公廁,文化育樂活動場所,10010,1001001,1001001008,嘉義縣,太保市,東勢里,否,2016/6/15 下午 03:55:00
1001001009-T-00028,新埤國小永在樓1F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:42:00,2015/1/5 上午 02:42:00,23.48541132,120.334273,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:42:00
1001001009-T-00029,新埤國小永在樓2F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:42:00,2015/1/5 上午 02:42:00,23.48521124,120.3343749,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:42:00
1001001009-T-00030,新埤國小行政教學樓1F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:43:00,2015/1/5 上午 02:43:00,23.48521124,120.3342962,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:43:00
1001001009-T-00031,新埤國小行政教學樓2F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:43:00,2015/1/5 上午 02:43:00,23.48521124,120.3343821,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:43:00
1001001009-T-00032,新埤國小永慶樓1F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:43:00,2015/1/5 上午 02:46:00,23.4852178,120.3342104,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:46:00
1001001009-T-00033,新埤國小永慶樓2F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:46:00,2015/1/5 上午 02:46:00,23.48494228,120.3340387,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:46:00
1001001009-T-00034,新埤國小精緻樓1F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 02:46:00,2015/1/5 上午 02:46:00,23.48509972,120.3341246,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 02:46:00
1001001009-T-00035,新埤國小精緻樓2F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 03:00:00,2015/1/5 上午 03:00:00,23.4850866,120.3340387,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 03:00:00
1001001009-T-00036,新埤國小精緻樓3F,嘉義縣太保市新埤里214號,教育部,,新埤國小,05-3611075,2015/1/5 上午 03:01:00,2015/1/5 上午 03:01:00,23.48496852,120.3342104,特優級,特優級,啟用,公廁,各級機關學校,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2015/1/5 上午 03:01:00
1001001009-X-00001,桃花宮男廁,太保市新埤里4鄰181號,,桃花宮,桃花宮管理委員會,05-3612412,2011/9/27 下午 02:27:00,2011/9/27 下午 02:27:00,23.48552613,120.3348398,優等級,優等級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2013/1/11 下午 12:00:00
1001001009-X-00002,桃花宮女廁,太保市新埤里4鄰181號,,桃花宮,桃花宮管理委員會,05-3612412,2011/9/27 下午 02:31:00,2011/9/27 下午 02:31:00,23.48584101,120.3346682,特優級,優等級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001001,1001001009,嘉義縣,太保市,新埤里,否,2013/1/11 下午 12:00:00
1001001010-L-00001,統一超商保新門市,嘉義縣太保市舊埤里舊埤五之一六號,,統一超商股份有限公司,統一超商股份有限公司,05-3611613,2012/3/1 上午 09:04:00,2012/3/1 上午 09:04:00,23.49154811,120.3362131,特優級,特優級,啟用,公廁,超市,10010,1001001,1001001010,嘉義縣,太保市,舊埤里,否,2013/1/11 下午 12:00:00
1001001013-C-00001,山隆嘉泰站男廁,嘉義縣太保市麻寮里北港路二段508號,經濟部,山隆通運(股)有限公司,山隆通運股份有限公司,05-2383130,2008/11/24 上午 12:00:00,2013/11/11 下午 06:07:00,23.50616293,120.3646582,特優級,特優級,啟用,公廁,加油站,10010,1001001,1001001014,嘉義縣,太保市,麻寮里,否,2013/11/11 下午 06:07:00
1001001013-C-00002,山隆嘉泰站女廁,嘉義縣太保市麻寮里北港路二段五○八號,經濟部,山隆通運(股)有限公司,山隆通運股份有限公司,05-2383130,2010/8/11 上午 11:42:00,2010/8/11 上午 11:42:00,23.50770377,120.3641939,特優級,特優級,啟用,公廁,加油站,10010,1001001,1001001014,嘉義縣,太保市,麻寮里,否,2013/1/11 下午 12:00:00
1001001015-B-00001,五聖恩主公男廁,嘉義縣太保市中山路1段66號,其他,五聖恩主公,五聖恩主公,05-2373636,2011/9/1 下午 12:53:00,2011/9/1 下午 12:53:00,23.4959857,120.3876686,普通級,特優級,啟用,公廁,觀光地區及風景區,10010,1001001,1001001015,嘉義縣,太保市,南新里,否,2013/1/11 下午 12:00:00
